,tr_build_number,tr_status,tr_tests_ran,tr_tests_failed,gh_project_name,gh_lang,gh_team_size,git_num_committers,gh_sloc,git_commit,gh_by_core_team_member,gh_is_pr,gh_pull_req_num,gh_description_complexity,gh_num_commit_comments,gh_num_pr_comments,gh_num_issue_comments
2188861,1837,passed,True,False,rspec/rspec-mocks,ruby,16,1,47,e148d773b8294d033b01f8cc7af23374bdafd3ca,True,True,609.0,10.0,0,0,3
2188905,1842,passed,True,False,rspec/rspec-mocks,ruby,16,1,47,de0ef06c5820715e0fafb6cc9ba0bdfe11837b92,True,True,609.0,10.0,0,0,1
2188963,1873,passed,True,False,rspec/rspec-mocks,ruby,16,2,178,7fc4bd82131e0616559c7e1ba72080be111acf54,True,True,615.0,9.0,0,0,3
2188987,1880,passed,True,False,rspec/rspec-mocks,ruby,16,2,178,5f4d9558055fcb820cc20aa536727f67fdd94dff,True,True,616.0,44.0,2,0,0
2188999,1882,passed,False,False,rspec/rspec-mocks,ruby,16,1,178,f51ee8c270a58671146e61835f99825ec13f8c82,True,True,616.0,44.0,6,0,4
2189011,1882,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,79cba2efc0913ced4fda944cb747ad7b402590c8,True,False,,,6,0,0
2189023,1890,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,ee143028b45a710f9c7c9ab032608c8294fe4f24,True,False,,,8,0,0
2189035,1891,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,3fd84e5a017195367a77555f084f65bdb51a6ab1,True,True,617.0,10.0,8,12,5
2189047,1892,passed,True,False,rspec/rspec-mocks,ruby,16,2,178,0548de8d74823f980dd9a40bee6c5e92ae65340b,True,False,,,8,0,0
2189059,1893,passed,False,False,rspec/rspec-mocks,ruby,16,2,178,3a17139716f3f07da24dd158318d513348a984f5,True,True,592.0,38.0,8,1,1
2189083,1901,passed,True,False,rspec/rspec-mocks,ruby,16,2,178,bf4e91bb4bb36b6f9941c1c7357ff7ef8bff1847,True,True,586.0,25.0,0,3,14
2189119,1904,passed,True,True,rspec/rspec-mocks,ruby,16,1,178,9ebef8cbcdcbe9d2002b7e76ccf6b2e6e6836395,True,True,616.0,44.0,0,0,2
2189155,1905,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,459c4980bcf9171311f8c736d969309caaf68ae9,True,True,616.0,44.0,0,0,2
2189191,1915,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,4a072e42a416e32049584f32f59a775483903354,True,True,622.0,7.0,0,0,1
2189231,1920,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,44e12fb39447c1e61de89279371131e29f1a303e,True,True,620.0,75.0,0,5,2
2189243,1921,failed,True,False,rspec/rspec-mocks,ruby,16,1,47,273f50bffde242c21ef5dfac2212f95f58b22f0d,True,False,,,8,0,0
2189254,1922,passed,True,False,rspec/rspec-mocks,ruby,16,1,47,acf66413ab1d42caf2a0e9fe62548a0b3e050d13,True,True,621.0,5.0,8,3,2
2189337,1941,passed,True,False,rspec/rspec-mocks,ruby,16,1,178,9c4abdc430cc29965fb6faede847d5e5e4d03cd1,True,True,628.0,77.0,0,0,1
2189369,1946,errored,True,False,rspec/rspec-mocks,ruby,16,1,178,397beed6283de06d98837560e613cda230b1f8eb,True,True,629.0,9.0,0,0,3
2189438,1950,passed,False,False,rspec/rspec-mocks,ruby,16,1,178,f2fcf85ac605afd3f0943f14d5b9d6609490fbae,True,True,630.0,14.0,0,0,3
2189502,1968,passed,False,False,rspec/rspec-mocks,ruby,16,1,191,c2d1093b1d3d5db18c3a75fb838509ce3685e1bc,True,True,634.0,71.0,0,2,10
2189585,1994,passed,True,False,rspec/rspec-mocks,ruby,16,2,191,31d3c6807a25cccf2305cf4e7fefa7aa8b44f49d,True,True,638.0,17.0,0,5,0
2189621,1999,passed,True,True,rspec/rspec-mocks,ruby,16,1,191,f4e92ca9d8b7983fea12b533c619842369e148a1,True,True,644.0,18.0,0,0,4
2189796,2036,failed,True,False,rspec/rspec-mocks,ruby,15,2,191,3cc8e292d6f7654eeb3cba92c07e6b2b0c6ea871,True,True,654.0,68.0,0,4,5
2189818,2047,passed,True,False,rspec/rspec-mocks,ruby,15,1,191,f21ab60107b7ad9a6aed37746d9e09ecbf6b0edc,True,True,654.0,68.0,0,4,4
2189849,275,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,42698628ec9ce71a74fa56f73690db2e0090b67f,True,False,,,2,0,0
2189864,2057,errored,True,False,rspec/rspec-mocks,ruby,15,1,191,ecf0f2d47ca98ca57c7ed6fb4a3b09420a9f6688,True,True,668.0,29.0,0,0,2
2189895,277,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,dcc92e99c65120f7d23bd5a484d585ab69b63cbf,True,False,,,2,0,0
2189899,278,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,1bd602ff3f7eb9dcce1006a9d1056903279bee55,True,False,,,1,0,0
2189915,280,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,e16339056d504796040059fc66b9969c59f8b3e4,False,False,,,1,0,0
2189919,281,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,6903d2ef14ede06592dcc72cb790b406d55c3816,False,False,,,1,0,0
2189923,282,passed,True,False,rspec/rspec-mocks,ruby,16,1,9,5d7ff4577054ba4b2366b05323d4441563c6e72a,False,True,184.0,36.0,1,0,0
2190119,2110,passed,True,False,rspec/rspec-mocks,ruby,13,1,191,936bd9f7c4c3193f8bdae16f3eb21003585df939,True,True,680.0,24.0,0,0,1
2190250,2129,passed,True,False,rspec/rspec-mocks,ruby,13,1,191,14feae07dcbcd2d7ff5b32ba8a69a39e043dd0ff,True,True,688.0,182.0,0,0,1
2190276,2133,passed,True,False,rspec/rspec-mocks,ruby,13,1,191,a5ea2209d639573d5c4d58414088e637ebcb8c66,True,True,688.0,182.0,0,0,5
2190302,2139,passed,True,False,rspec/rspec-mocks,ruby,13,1,191,db1489490c5e47b86712ccb3e4c7cb9d3f6d4882,True,True,691.0,8.0,0,0,1
2190328,2143,passed,True,False,rspec/rspec-mocks,ruby,13,2,191,44dd82bbd3b9b373b6e43a287b79debef340b621,True,True,682.0,66.0,0,7,4
2190341,2145,passed,True,False,rspec/rspec-mocks,ruby,13,1,47,fc698507fdb680022ee3a80a6803558b592830d9,True,False,,,1,0,0
2190530,2159,failed,True,True,rspec/rspec-mocks,ruby,13,1,191,4f55dc6e38a390fd285cfa5159df15084a5759ce,True,False,,,2,0,0
2190543,2160,passed,True,False,rspec/rspec-mocks,ruby,13,2,191,73e6ddc84dd516b5d2821f62e205e792e55992f4,True,False,,,3,0,0
2190556,2161,failed,False,False,rspec/rspec-mocks,ruby,13,1,191,5ba9e26249aff67fd4e1eb9f6a0c8d0a54e5f79e,True,False,,,1,0,0
2190582,2171,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,8338a78be01e5638c0758b42c70377d571b0cdc7,True,False,,,3,0,0
2190595,2171,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,85b71c3a86bd46a81dedde03a98723c696953c9f,True,True,695.0,227.0,3,38,8
2190647,2184,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,17e5d85aaf84af94c92e243c97b501298b1b355e,True,True,704.0,6.0,0,0,1
2190832,2204,failed,True,True,rspec/rspec-mocks,ruby,13,1,218,649ec12e93bac3ce660d64f488f9067b83edb75c,True,True,671.0,78.0,0,2,1
2190845,2210,passed,False,False,rspec/rspec-mocks,ruby,13,2,47,32323b063f6c49701a1db8f66a20eccd7ef405ea,False,False,,,3,0,0
2190855,2210,passed,True,False,rspec/rspec-mocks,ruby,13,2,47,d4f0652bdd517c79b2462dac15e297f9421a662c,False,True,708.0,10.0,3,2,3
2190931,2216,passed,True,False,rspec/rspec-mocks,ruby,14,2,218,79e83c25c51512efe2169a4f7335c80ce0568e96,True,True,711.0,64.0,0,0,3
2191056,2232,passed,True,False,rspec/rspec-mocks,ruby,14,1,218,9346ca72f89860009cf085e750988e8ac8b24abb,True,True,718.0,8.0,0,0,1
2191095,2241,passed,True,False,rspec/rspec-mocks,ruby,13,2,218,c3904a652c9e2a68de1585e958a0147c19b78992,True,True,719.0,2.0,0,0,2
2191121,2242,passed,True,False,rspec/rspec-mocks,ruby,13,2,218,38e7acc023dd002a40f9df30d60262dd4dfbfe93,True,True,713.0,89.0,0,3,4
2191223,2253,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,7f3915e2980491e0b3074405e187d0d407ac4d54,True,True,721.0,43.0,0,0,3
2191266,2261,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,feef9a0e46a4f3fbbdd41ff18a7e29521cfe767d,True,True,722.0,154.0,0,2,10
2191292,2263,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,c74fb266cb2d577ec5603e11f11fbdc72c41b61f,True,True,723.0,4.0,0,2,1
2191326,2271,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,43af51862d3b6e776549a611d0d4501f891017be,True,True,725.0,28.0,0,1,1
2191339,319,passed,False,False,rspec/rspec-mocks,ruby,14,2,9,236cf42625ca26117c438703481e1f36344b0b3a,True,True,183.0,143.0,1,0,5
2191388,326,passed,True,False,rspec/rspec-mocks,ruby,14,1,9,e7477afada4ab5a562b25652bef99f95a3129962,True,True,23.0,33.0,1,12,9
2191445,2292,passed,True,False,rspec/rspec-mocks,ruby,13,1,47,cf7c44da33ce4cfb65ae8ef813031cbcf8fcb44c,True,True,735.0,28.0,0,2,1
2191468,2299,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,783fae42fa907e2a8d1a30a676235480fe049a50,True,True,738.0,5.0,0,10,1
2191494,2302,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,71386444c01395956347561eeb93c52a3d779b71,True,True,739.0,4.0,0,0,1
2191551,2307,failed,False,False,rspec/rspec-mocks,ruby,13,1,218,296a7aa192ddeb92e7088ab34a339bf2f6d81983,True,True,726.0,172.0,0,8,2
2191719,2319,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,4b0e6efd3c7f6f76c9137511c6f482ad151d2128,True,True,747.0,4.0,0,0,1
2192065,2367,passed,True,False,rspec/rspec-mocks,ruby,13,2,218,ec726e60949dde426867ea4fe5e6b4087c021101,True,True,762.0,31.0,0,9,5
2192130,2373,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,fab32275a4d02ad042b13e451cdb04da1cb44dff,True,False,,,2,0,0
2192144,2374,failed,True,False,rspec/rspec-mocks,ruby,13,1,218,9f0e459d37bcecb0f2c73a402292d7a6684bf81b,True,True,768.0,8.0,2,0,0
2192200,2382,failed,True,False,rspec/rspec-mocks,ruby,13,1,218,ab0dbf242aecd58a51b9a4b22688de12f9a4b037,True,True,770.0,4.0,0,20,3
2192214,2387,passed,True,False,rspec/rspec-mocks,ruby,13,1,218,5647fb3261aad57881bfd0076ec97f6cd259532d,True,False,,,2,0,0
2192458,2401,failed,True,True,rspec/rspec-mocks,ruby,13,1,218,cc821b61c7f7f3143c14c19329da388c1fc7abce,True,True,776.0,8.0,0,0,1
2192520,2412,passed,True,False,rspec/rspec-mocks,ruby,11,2,218,c4c85cc60804ba351a4b183b1ea0e3851de9a345,True,False,,,21,0,0
2192534,2413,errored,True,False,rspec/rspec-mocks,ruby,11,2,218,84eb901d5bfd7e0754a41790a4fdb181639ac07b,True,True,785.0,33.0,21,0,0
2192561,2416,passed,True,False,rspec/rspec-mocks,ruby,11,2,218,54e307acb1c39e7a16286c14cd9b5abadab2966e,True,False,,,21,0,0
2192741,2444,passed,True,False,rspec/rspec-mocks,ruby,11,1,218,06fbe33a2a5fe698e58f04019ee8211a0bf0cc80,True,False,,,2,0,0
2192784,2452,failed,True,False,rspec/rspec-mocks,ruby,11,1,218,edb39a8018bc4782de3e33376d1864501ab4e7b9,True,False,,,2,0,0
2192798,2452,failed,False,False,rspec/rspec-mocks,ruby,11,1,218,954a36744135554b1b61cc0dfe56ecd117da206b,True,True,793.0,51.0,2,0,0
2192821,2453,failed,True,False,rspec/rspec-mocks,ruby,11,1,218,52956a06c99d2a156d8d332c3d31f3d7d23a900d,True,True,793.0,51.0,0,1,0
2192847,2456,failed,True,False,rspec/rspec-mocks,ruby,11,1,218,c838dfc8f92458e52b24950061bd53b0e8555821,True,True,793.0,51.0,0,3,0
2192926,2465,errored,True,True,rspec/rspec-mocks,ruby,12,1,218,b4bd987800f8161a5772c42fd6075c5d866317c6,True,True,786.0,25.0,0,1,3
2192970,2469,passed,True,False,rspec/rspec-mocks,ruby,12,2,218,22a01c026e0b989377034e788c395b03659b36e7,True,True,790.0,27.0,0,0,2
2193108,2475,passed,True,False,rspec/rspec-mocks,ruby,11,2,218,5ad20c1c65ca04a3b213ddb3c4df146a50d93d7e,True,True,751.0,154.0,0,8,3
2193138,2480,passed,True,True,rspec/rspec-mocks,ruby,11,1,218,65660f1ed0d2731a1bc1aacd0a786b3e13f79814,True,True,802.0,64.0,0,1,2
2193174,362,failed,False,False,rspec/rspec-mocks,ruby,12,1,9,cb92975ff7d844b0af3283864ab9c3898e01dfd7,True,True,208.0,41.0,0,0,1
2193420,2522,passed,True,False,rspec/rspec-mocks,ruby,9,1,47,c99df1167686cc7e329521367e6436f98386ac8f,True,False,,,36,0,0
2193431,2522,passed,True,False,rspec/rspec-mocks,ruby,9,1,47,cc706bfe5dbd6d522dfd00f5bba171f163e0f601,True,True,820.0,52.0,36,0,0
2193459,2526,passed,False,False,rspec/rspec-mocks,ruby,8,1,218,2f3828e35a221b2f5d9725ad2cecad3e845d54dd,True,True,821.0,20.0,0,0,2
2193510,2531,passed,False,False,rspec/rspec-mocks,ruby,8,1,218,0ef2c5f56cef9afd63ce4cbfeaa49ea37e1b8cfb,True,True,824.0,12.0,0,0,1
2193595,2551,passed,False,False,rspec/rspec-mocks,ruby,10,2,218,3e924fe25d9741509e3e5c038a858c28cc0bd383,True,True,828.0,38.0,0,0,3
2193714,2574,errored,False,False,rspec/rspec-mocks,ruby,10,2,218,7d1ff16abc0b1007a36bca95cf109d0b3ecefdb9,True,True,835.0,13.0,0,0,1
2193748,2580,passed,False,False,rspec/rspec-mocks,ruby,10,1,218,7bbd105424dd20bc65bce3774163f4c1dbb8b8b6,True,True,836.0,77.0,0,0,1
2193782,2582,passed,False,False,rspec/rspec-mocks,ruby,10,2,218,5db325872a0330e8a05a2acd3823cf0cb9dda3f3,True,True,819.0,41.0,0,0,6
2193817,2600,passed,False,False,rspec/rspec-mocks,ruby,9,2,239,2d0bd4371ab9878a9854aa43f39ca73ea9719f71,True,False,,,1,0,0
2193834,2601,passed,True,False,rspec/rspec-mocks,ruby,9,1,218,575b096f2c7209f9089f41d1e223267bc8eb288f,True,True,843.0,13.0,1,0,0
2193852,2601,passed,True,False,rspec/rspec-mocks,ruby,9,1,218,de9eef79da543a4c498097462eee240d82fe860f,True,False,,,1,0,0
2193870,2604,failed,False,False,rspec/rspec-mocks,ruby,9,1,218,ac99800b9d47793deaacfbc7e180e9814f1de30d,True,False,,,1,0,0
2193887,2605,passed,True,False,rspec/rspec-mocks,ruby,9,1,218,1cc0756769c305dea1714e8b0d65713a2a0e60c0,True,True,846.0,17.0,1,0,0
2193923,2609,passed,True,False,rspec/rspec-mocks,ruby,9,2,218,0cfc00550e9e563ce7c101d699c3686e2023bb5a,True,True,837.0,29.0,0,2,3
2194022,2621,failed,True,False,rspec/rspec-mocks,ruby,9,1,218,7469705b27c12388b3c682efac2060e9a34e73db,True,True,852.0,3.0,0,0,1
2194272,2660,failed,True,False,rspec/rspec-mocks,ruby,8,1,218,af55c2736c3ff9218ba99a207360e97f612a8e27,True,False,,,12,0,0
2194286,2662,passed,True,False,rspec/rspec-mocks,ruby,8,1,47,f9e24873ca44a17307f63981e5f23bb2f9c04ee2,True,False,,,1,0,0
2194369,2664,passed,False,False,rspec/rspec-mocks,ruby,8,2,218,70db18d31899be5e4d26a7f49964493b2ffbe3b2,True,True,832.0,16.0,0,1,1
2194404,2679,passed,False,False,rspec/rspec-mocks,ruby,8,1,218,3875f90eb974daa4ca9e3db29a2bbd70c5880edb,True,True,863.0,24.0,0,18,2
2194430,2681,passed,False,False,rspec/rspec-mocks,ruby,8,1,218,1f9620c318960ea2d77e9786f50691220e0afafa,True,True,863.0,24.0,0,3,1
2194466,2682,passed,False,False,rspec/rspec-mocks,ruby,8,2,218,dfb746fad871dde2002837bbcedf0c01997f8989,True,True,863.0,24.0,0,1,4
2194518,2687,passed,False,False,rspec/rspec-mocks,ruby,8,1,218,8d3b421b6ccc422c7d421e59ca7132666cd91b4b,True,True,868.0,16.0,0,2,0
2194929,2730,passed,False,False,rspec/rspec-mocks,ruby,9,1,218,8c47da10ecfa0ef228a2e7e3b5e920b47eefa43b,True,True,886.0,8.0,0,0,2
2195039,408,passed,True,False,rspec/rspec-mocks,ruby,12,2,9,12adc19288de4a887f5880f5228f3c98fa410467,False,True,231.0,9.0,0,0,2
2195061,2752,passed,False,False,rspec/rspec-mocks,ruby,10,3,218,a3e7f6712ede837d3313c268eac731ca24398964,True,True,894.0,7.0,0,1,0
2195074,2754,passed,False,False,rspec/rspec-mocks,ruby,10,1,218,557003814e9760d272c8bd5428f53f8505bb956e,True,True,896.0,66.0,0,0,1
2195257,414,passed,True,False,rspec/rspec-mocks,ruby,12,1,9,527db79a61a2b27a29f4e731f51a5d1ad711c64d,True,True,234.0,109.0,0,8,4
2195323,2785,passed,False,False,rspec/rspec-mocks,ruby,10,2,218,09f10e559d3f5df5d6827c865e26a7dd3105747a,True,True,884.0,113.0,0,4,8
2195443,439,passed,True,False,rspec/rspec-mocks,ruby,13,1,14,994846ae125c693dc19a45d57f567cce38bdfb39,True,True,247.0,22.0,0,0,1
2195497,448,failed,True,False,rspec/rspec-mocks,ruby,13,1,14,2833738590f321295460d1ef3f2d15ec353fc475,True,True,250.0,281.0,0,6,1
2195536,2829,passed,False,False,rspec/rspec-mocks,ruby,10,2,218,e64ea19a8370a1d3c6fdf21d8bb2681058d5dfc1,True,True,929.0,21.0,0,3,3
2195549,454,passed,False,False,rspec/rspec-mocks,ruby,13,2,14,737c28b2f02a3858de5f7b8cb5be4bbd701bb16b,True,True,241.0,242.0,0,0,8
2195567,456,passed,True,False,rspec/rspec-mocks,ruby,13,1,14,b6011c8019de388d528f70f4e45d132ffac3f4f7,True,True,250.0,281.0,0,0,5
2195700,479,failed,True,False,rspec/rspec-mocks,ruby,14,1,38,30aa0a6a38accd918600fc39dc95d14c8770b9e8,True,True,259.0,16.0,0,0,1
2195736,488,passed,True,False,rspec/rspec-mocks,ruby,14,1,14,2dc5708cfa52793afd60168ee4e064bd847739f9,True,True,255.0,89.0,0,7,3
2195807,507,passed,True,False,rspec/rspec-mocks,ruby,13,1,38,75e20e36f720cf334f14e400d5e2b64036a7fceb,True,True,243.0,343.0,0,0,3
2195843,2845,passed,False,False,rspec/rspec-mocks,ruby,9,1,245,17c2b52422c5e4e96476b6581b40c670e0b128f2,True,True,936.0,59.0,0,6,2
2195891,515,failed,True,True,rspec/rspec-mocks,ruby,13,1,38,e68737f2b914e19c8be57bdaf12506c15e7856d2,True,True,266.0,540.0,0,0,3
2195963,525,passed,True,False,rspec/rspec-mocks,ruby,13,1,38,68f5aa0c4444f261e63fac52edde303feeccf01e,True,True,269.0,166.0,0,6,1
2195985,527,passed,True,False,rspec/rspec-mocks,ruby,13,1,38,309c387031bb079f01d8cb0fa0e056c7b7535b5b,True,True,269.0,166.0,0,4,0
2196007,529,passed,True,False,rspec/rspec-mocks,ruby,14,1,38,b3c15fd292617fd088bf36c9413e946ce47c6f97,True,True,273.0,10.0,0,5,0
2196051,532,passed,True,False,rspec/rspec-mocks,ruby,14,1,38,8a6ce55444a9edad05773395518ab32ce5f7324f,True,True,266.0,540.0,0,3,11
2196113,2881,passed,False,False,rspec/rspec-mocks,ruby,9,2,245,1746a7bc6fef6fd84216aa5ad8f742d5cbba38a3,True,True,962.0,24.0,0,4,1
2196139,2883,passed,False,False,rspec/rspec-mocks,ruby,9,1,245,667d5f95c3d49550fdaf7f5031e4aa38414355cc,True,True,962.0,24.0,0,0,1
2196152,541,passed,True,False,rspec/rspec-mocks,ruby,15,2,38,1e14e4284d4ee1aed41744e7ed7a82d958fb9425,True,True,276.0,46.0,0,5,1
2196161,548,passed,True,False,rspec/rspec-mocks,ruby,15,1,38,16a0e8fdeda6bfa6d6f0f6febeabe1ce98185430,True,True,277.0,61.0,0,12,2
2196170,2890,passed,True,False,rspec/rspec-mocks,ruby,6,1,47,f1baf02ed3bbf001024b94809400d78c0164d358,True,False,,,1,0,0
2196242,2909,passed,False,False,rspec/rspec-mocks,ruby,6,2,245,808ee1aa9b7ccee7a8929a618a9e182c8170512a,True,True,974.0,128.0,0,9,13
2196268,2913,passed,False,False,rspec/rspec-mocks,ruby,6,2,245,a09e24c2e274d525188779518ebad384b068e841,True,True,976.0,4.0,0,1,1
2196338,2921,passed,False,False,rspec/rspec-mocks,ruby,6,2,245,e5d2eeb0cc51b00304a2a38df7b52be983a05397,True,True,978.0,18.0,0,1,1
2196359,2930,passed,False,False,rspec/rspec-mocks,ruby,6,1,245,c33dcf869d32dc6ea559edef710e2b794f638606,True,True,979.0,14.0,0,16,5
2196385,2934,passed,False,False,rspec/rspec-mocks,ruby,6,1,245,1d223992fd69c58e03f564dc03ade711b6b667f6,True,True,980.0,11.0,0,0,4
2196407,554,passed,True,False,rspec/rspec-mocks,ruby,15,2,38,2237da6a692ea667222205e82aa659ad507221fe,True,True,282.0,9.0,0,0,4
2196492,563,passed,True,False,rspec/rspec-mocks,ruby,15,1,38,521ff71d4065841aa52fbe61535af0b8269eb74a,True,True,266.0,540.0,0,0,7
2196510,564,passed,True,False,rspec/rspec-mocks,ruby,15,1,38,1696404589198bf84d7f0a9cb88ea5f5cd3322f3,False,True,266.0,540.0,0,0,11
2196563,580,passed,True,False,rspec/rspec-mocks,ruby,15,2,38,2295757931e492b83f441f8f621076788c2c8bd8,False,True,288.0,24.0,0,0,4
2196640,597,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,80093c5aba1e772dc38c5744ea0f614b0b39584e,True,True,290.0,37.0,0,8,1
2196653,601,failed,True,False,rspec/rspec-mocks,ruby,16,1,43,c97ea281f7548ec479b497a8f16e1fa30f5c233e,True,True,287.0,42.0,0,1,6
2196698,609,passed,True,True,rspec/rspec-mocks,ruby,16,1,43,ae4eb72ba17c575ec9299a297b933da2baad88c5,False,True,296.0,23.0,0,4,1
2196716,615,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,a74ae90236064ebe9cb91f3aad12243aedbc376e,True,True,299.0,19.0,0,2,3
2196761,628,passed,True,False,rspec/rspec-mocks,ruby,16,2,52,13beb848b3d2b304eb0a970ce95d4fea3f5108d6,True,True,302.0,24.0,0,0,2
2196815,634,passed,True,True,rspec/rspec-mocks,ruby,15,1,43,7875a84d8113cd9157c2eb17bb3168a378077247,False,True,305.0,9.0,0,0,2
2196833,635,passed,True,False,rspec/rspec-mocks,ruby,15,1,43,c1887cf9ff2adfb02a1506787a57972007ed2586,False,True,305.0,9.0,0,0,2
2196850,637,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,5aec6cd8a3db38674fa4d40c24a0723c7615b7a9,False,True,306.0,92.0,0,1,6
2196913,645,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,a78ca7fc9d70bb4e390d648326af015cd4842fe1,True,True,308.0,18.0,0,3,1
2196931,648,failed,True,False,rspec/rspec-mocks,ruby,16,1,43,e44e0b2c742ebf5fe957e54b1243c1d66bebcc8e,True,True,304.0,17.0,0,0,2
2196949,650,passed,True,True,rspec/rspec-mocks,ruby,16,1,43,cc6b622c07e8ce1c853fed13c3ad335d0d307bed,True,True,304.0,17.0,0,0,1
2196974,659,failed,False,False,rspec/rspec-mocks,ruby,17,2,43,38b6ebf115fc5ac8df21002baad237b089d7d107,True,True,315.0,59.0,0,0,2
2197116,693,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,dc47f836f0d7220b885163aed9835586609c80eb,True,True,317.0,42.0,0,0,1
2197197,702,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,3875067288ed0c6f46fc4700a2f07327777e43d6,True,True,322.0,39.0,0,1,1
2197206,703,passed,True,True,rspec/rspec-mocks,ruby,17,1,43,621f7d0ec58e0b1a5cc3a10248c39e05b1bccfb9,True,True,322.0,39.0,0,0,4
2197251,716,passed,True,False,rspec/rspec-mocks,ruby,17,2,43,b57446fb5b6f53f37ead267ecf2344f77f0a8f72,False,True,311.0,53.0,0,0,8
2197323,724,passed,False,False,rspec/rspec-mocks,ruby,17,1,43,8d6ce1af9e3eb2a1dc910c7ff27d92bd4540ce0c,True,True,323.0,26.0,0,3,5
2197341,726,passed,False,False,rspec/rspec-mocks,ruby,17,1,43,fefdf9185a7bfb8923f688135ef743eaeb25d1d6,True,True,323.0,26.0,0,0,3
2197377,729,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,97dd545d3340051aa1ecf28ca0a7a12f9cc2fb86,True,True,263.0,64.0,0,0,8
2197413,734,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,623addd52a0d8020570526f4e1b8d03fdfd2a278,True,True,323.0,26.0,0,0,4
2197449,737,passed,True,True,rspec/rspec-mocks,ruby,17,1,43,932faba0bf7dd628b37e264ea817ff4960d117f0,True,True,323.0,26.0,0,0,1
2197467,739,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,eb9b6bfdc65505bb7f5aa17b68147129fda0b649,True,True,312.0,20.0,0,4,4
2197497,748,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,b3579b4c8f3bf8bc40ae3d07d3e72998ac22dd37,True,True,326.0,35.0,0,0,1
2197569,757,passed,True,True,rspec/rspec-mocks,ruby,17,1,43,5fe197da435aca551dc6b3a4a80dd54527fa156e,True,True,326.0,35.0,0,6,2
2197595,759,failed,True,False,rspec/rspec-mocks,ruby,17,1,43,e61db8860feadad9e0dd6a1082db3fb8f440d5e9,True,True,326.0,35.0,0,2,1
2197613,761,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,b24f62e8c6ceaf1c380a4b54a4e9f71609845ba3,True,True,326.0,35.0,0,1,1
2197631,762,passed,True,False,rspec/rspec-mocks,ruby,17,1,43,6c8699f2399350877de0f0987292fce4d057be97,True,True,326.0,35.0,0,3,1
2197748,780,failed,True,False,rspec/rspec-mocks,ruby,16,1,43,87b496de84c77c6a7b13928f3e382888191f3b07,True,True,334.0,26.0,0,9,1
2197766,782,passed,True,True,rspec/rspec-mocks,ruby,16,1,43,9bde184ac120f4439324d60ccaeccc1ce627a63f,True,True,334.0,26.0,0,4,1
2197784,784,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,59300052b740a54b839cd688a5a1ef2bba775895,True,True,334.0,26.0,0,1,1
2197793,786,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,7508016fd74039de2179226795b3564d121abc45,True,True,335.0,48.0,0,0,2
2197811,787,passed,True,False,rspec/rspec-mocks,ruby,16,2,43,b167beb083492803a569a8b843530b116a8955b8,True,True,334.0,26.0,0,0,1
2197829,789,passed,True,False,rspec/rspec-mocks,ruby,16,2,43,c941259641b9cc0f68e6e04913e0eae8732f21c0,True,True,334.0,26.0,0,2,3
2197838,790,passed,True,False,rspec/rspec-mocks,ruby,16,1,43,884cac9ae859421bb61c42e463381c383584642a,True,True,334.0,26.0,0,0,2
